x,y,z,resistivity,chargeability,profil_id
510122,459191,595,502.67,16.85,profil 11
510122,459191,595,366.76,16.29,profil 11
510122,459191,595,351.07,17.84,profil 11
510122,459191,595,313.47,20.96,profil 11
510122,459191,595,312.41,20.64,profil 11
510122,459191,595,210.29,22.68,profil 11
510122,459191,595,170.71,22.6,profil 11
510122,459191,595,130.59,23.75,profil 11
510122,459191,595,350.96,17.1,profil 11
510122,459191,595,502.61,16.96,profil 11
510122,459191,595,366.58,16.19,profil 11
510122,459191,595,350.99,17.97,profil 11
510122,459191,595,313.29,20.76,profil 11
510122,459191,595,312.23,21.14,profil 11
510122,459191,595,210.21,21.75,profil 11
510122,459191,595,170.88,23.85,profil 11
510122,459191,595,350.82,17.07,profil 11
510122,459191,595,502.45,16.92,profil 11
510122,459191,595,366.54,16.18,profil 11
510122,459191,595,350.95,17.93,profil 11
510122,459191,595,313.37,20.36,profil 11
510122,459191,595,312.09,21.66,profil 11
510122,459191,595,210.21,21.56,profil 11
510122,459191,595,170.74,23.47,profil 11
510122,459191,595,130.21,22.06,profil 11
510122,459191,595,350.87,17.05,profil 11
510122,459191,595,502.48,16.86,profil 11
510122,459191,595,366.63,16.19,profil 11
510122,459191,595,350.98,17.94,profil 11
510122,459191,595,313.26,20.59,profil 11
510122,459191,595,312.38,20.85,profil 11
510122,459191,595,210.08,22.53,profil 11
510122,459191,595,170.76,23.35,profil 11
510122,459191,595,130.45,21.79,profil 11
510122,459191,595,109.34,20.86,profil 11
510171,459191,594,296.89,15.02,profil 11
510171,459191,594,293.23,14.51,profil 11
510171,459191,594,335.33,16.36,profil 11
510171,459191,594,309.45,19.55,profil 11
510171,459191,594,331.5,19.7,profil 11
510171,459191,594,240.03,21.14,profil 11
510171,459191,594,196.39,22.17,profil 11
510171,459191,594,148.46,22.9,profil 11
510171,459191,594,123.19,20.11,profil 11
510171,459191,594,120.63,20.42,profil 11
510171,459191,594,295.74,15.16,profil 11
510171,459191,594,294.51,14.42,profil 11
510171,459191,594,334.71,16.16,profil 11
510171,459191,594,308.8,19.44,profil 11
510171,459191,594,330.83,19.68,profil 11
510171,459191,594,239.66,21.11,profil 11
510171,459191,594,195.98,22.6,profil 11
510171,459191,594,148.08,21.82,profil 11
510171,459191,594,123.45,22.32,profil 11
510171,459191,594,120.48,17.44,profil 11
510220,459188,596,252.4,13.11,profil 11
510220,459188,596,299.39,13.93,profil 11
510220,459188,596,286.39,17.88,profil 11
510220,459188,596,316.3,18.47,profil 11
510220,459188,596,263.82,19.18,profil 11
510220,459188,596,214.6,22.26,profil 11
510220,459188,596,170.89,20.19,profil 11
510220,459188,596,131.09,20.62,profil 11
510220,459188,596,123.74,15.37,profil 11
510220,459188,596,203.85,21.42,profil 11
510220,459188,596,252.38,13.13,profil 11
510220,459188,596,299.37,13.92,profil 11
510220,459188,596,286.33,17.8,profil 11
510220,459188,596,316.28,18.6,profil 11
510220,459188,596,263.73,19.71,profil 11
510220,459188,596,214.51,21.22,profil 11
510220,459188,596,171.23,21.35,profil 11
510220,459188,596,130.66,18.73,profil 11
510220,459188,596,202.79,13.47,profil 11
510273,459194,595,258.81,14.31,profil 11
510273,459194,595,307.27,16.91,profil 11
510273,459194,595,367.08,17.89,profil 11
510273,459194,595,297.14,19.09,profil 11
510273,459194,595,268.79,21.35,profil 11
510273,459194,595,219.92,21.02,profil 11
510273,459194,595,172.03,19.61,profil 11
510273,459194,595,167.28,18.41,profil 11
510273,459194,595,252.43,19.94,profil 11
510324,459194,599,247.25,23.08,profil 11
510324,459194,599,313.44,16.33,profil 11
510324,459194,599,294.05,17.24,profil 11
510324,459194,599,285.06,19.36,profil 11
510324,459194,599,245.68,20.29,profil 11
510324,459194,599,199.59,15.85,profil 11
510324,459194,599,195.51,17.56,profil 11
510324,459194,599,296.84,17.48,profil 11
510324,459194,599,247.08,23.05,profil 11
510324,459194,599,313.28,16.36,profil 11
510324,459194,599,293.78,17.19,profil 11
510324,459194,599,284.84,19.43,profil 11
510324,459194,599,245.85,18.59,profil 11
510324,459194,599,199.15,18.72,profil 11
510324,459194,599,194.05,16.78,profil 11
510324,459194,599,297.65,17.86,profil 11
510369,459194,599,327.74,20.61,profil 11
510369,459194,599,328.46,16.79,profil 11
510369,459194,599,332.35,18.15,profil 11
510369,459194,599,284.76,17.16,profil 11
510369,459194,599,247.11,17.41,profil 11
510369,459194,599,237.81,15.81,profil 11
510369,459194,599,358.27,17.39,profil 11
510420,459189,596,620.3,19.55,profil 11
510420,459189,596,569.2,18.62,profil 11
510420,459189,596,492.45,16.77,profil 11
510420,459189,596,390.51,15.94,profil 11
510420,459189,596,345.56,15.39,profil 11
510420,459189,596,472.81,17.64,profil 11
510472,459191,602,815.19,21.13,profil 11
510472,459191,602,664.63,15.93,profil 11
510472,459191,602,549.09,14.11,profil 11
510472,459191,602,468.48,14.15,profil 11
510472,459191,602,589.76,16.61,profil 11
510521,459190,598,679.69,21.01,profil 11
510521,459190,598,580.71,13.64,profil 11
510521,459190,598,507.73,13.12,profil 11
510521,459190,598,610.5,15.67,profil 11
510571,459190,595,660.31,18.86,profil 11
510571,459190,595,552.99,13.35,profil 11
510571,459190,595,631.88,14.49,profil 11
510623,459190,590,835.23,18.55,profil 11
510623,459190,590,848.03,15.13,profil 11
510675,459190,585,1042.41,19.1,profil 11
509992,459100,589,320.57,13.81,profil 12
509992,459100,589,445.1,14.0,profil 12
509992,459100,589,410.4,15.54,profil 12
509992,459100,589,291.45,15.31,profil 12
509992,459100,589,317.87,15.22,profil 12
509992,459100,589,304.03,14.87,profil 12
509992,459100,589,182.17,16.53,profil 12
509992,459100,589,86.26,14.14,profil 12
509992,459100,589,59.75,12.44,profil 12
509992,459100,589,319.53,13.81,profil 12
509992,459100,589,443.7,13.96,profil 12
509992,459100,589,409.13,15.5,profil 12
509992,459100,589,290.57,15.09,profil 12
509992,459100,589,317.12,15.03,profil 12
509992,459100,589,302.12,15.17,profil 12
509992,459100,589,182.52,16.77,profil 12
509992,459100,589,85.73,13.22,profil 12
509992,459100,589,59.46,11.23,profil 12
509992,459100,589,37.68,9.53,profil 12
509988,459150,590,640.44,15.17,profil 12
509988,459150,590,840.63,16.53,profil 12
509988,459150,590,680.55,16.07,profil 12
509988,459150,590,715.9,16.18,profil 12
509988,459150,590,706.21,17.83,profil 12
509988,459150,590,433.91,17.09,profil 12
509988,459150,590,194.42,18.74,profil 12
509988,459150,590,151.16,10.86,profil 12
509988,459150,590,136.5,15.7,profil 12
509988,459150,590,97.65,13.64,profil 12
509988,459150,590,638.27,15.15,profil 12
509988,459150,590,837.8,16.51,profil 12
509988,459150,590,678.25,16.06,profil 12
509988,459150,590,713.5,16.15,profil 12
509988,459150,590,704.06,17.76,profil 12
509988,459150,590,432.4,17.28,profil 12
509988,459150,590,193.1,16.5,profil 12
509988,459150,590,151.76,15.51,profil 12
509988,459150,590,136.25,16.38,profil 12
509988,459150,590,97.4,12.91,profil 12
509992,459199,594,558.49,15.35,profil 12
509992,459199,594,625.24,14.72,profil 12
509992,459199,594,773.31,15.03,profil 12
509992,459199,594,801.05,16.67,profil 12
509992,459199,594,508.67,16.4,profil 12
509992,459199,594,237.92,14.85,profil 12
509992,459199,594,202.56,13.85,profil 12
509992,459199,594,172.79,17.04,profil 12
509992,459199,594,125.07,12.9,profil 12
509992,459199,594,558.3,15.36,profil 12
509992,459199,594,624.98,14.68,profil 12
509992,459199,594,773.01,15.13,profil 12
509992,459199,594,800.78,16.62,profil 12
509992,459199,594,508.69,16.25,profil 12
509992,459199,594,237.84,15.29,profil 12
509992,459199,594,202.74,15.12,profil 12
509992,459199,594,172.42,15.48,profil 12
509992,459199,594,125.36,15.86,profil 12
509992,459199,594,558.47,15.34,profil 12
509992,459199,594,625.21,14.72,profil 12
509992,459199,594,773.27,15.1,profil 12
509992,459199,594,801.02,16.59,profil 12
509992,459199,594,508.71,16.22,profil 12
509992,459199,594,237.74,14.94,profil 12
509992,459199,594,203.02,14.63,profil 12
509992,459199,594,171.79,12.73,profil 12
509992,459199,594,125.07,17.76,profil 12
509991,459250,600,462.98,15.5,profil 12
509991,459250,600,697.88,14.15,profil 12
509991,459250,600,829.35,15.5,profil 12
509991,459250,600,528.37,15.39,profil 12
509991,459250,600,272.19,14.66,profil 12
509991,459250,600,238.75,14.08,profil 12
509991,459250,600,205.75,14.25,profil 12
509991,459250,600,138.67,14.09,profil 12
509991,459250,600,132.84,16.28,profil 12
509991,459250,600,146.77,17.1,profil 12
509991,459250,600,462.61,15.59,profil 12
509991,459250,600,697.35,14.2,profil 12
509991,459250,600,828.77,15.62,profil 12
509991,459250,600,527.87,15.32,profil 12
509991,459250,600,272.0,14.7,profil 12
509991,459250,600,238.49,14.14,profil 12
509991,459250,600,205.5,14.46,profil 12
509991,459250,600,138.61,14.91,profil 12
509991,459250,600,132.62,16.18,profil 12
509991,459250,600,146.87,14.37,profil 12
509986,459300,601,624.86,16.42,profil 12
509986,459300,601,899.55,15.36,profil 12
509986,459300,601,654.96,15.03,profil 12
509986,459300,601,344.77,14.1,profil 12
509986,459300,601,311.79,14.1,profil 12
509986,459300,601,150.54,15.89,profil 12
509986,459300,601,163.71,18.06,profil 12
509986,459300,601,191.08,15.58,profil 12
509986,459300,601,624.22,16.49,profil 12
509986,459300,601,898.65,15.35,profil 12
509986,459300,601,654.4,15.24,profil 12
509986,459300,601,344.41,14.17,profil 12
509986,459300,601,311.46,13.79,profil 12
509986,459300,601,271.43,14.12,profil 12
509986,459300,601,176.05,14.71,profil 12
509986,459300,601,150.3,16.12,profil 12
509986,459300,601,163.62,16.0,profil 12
509990,459350,606,931.18,18.04,profil 12
509990,459350,606,906.01,15.41,profil 12
509990,459350,606,495.79,14.09,profil 12
509990,459350,606,481.09,14.01,profil 12
509990,459350,606,427.19,13.9,profil 12
509990,459350,606,260.71,14.37,profil 12
509990,459350,606,200.16,17.38,profil 12
509990,459350,606,205.13,15.61,profil 12
509990,459350,606,198.87,15.97,profil 12
509990,459350,606,273.37,16.45,profil 12
509990,459350,606,931.21,18.06,profil 12
509990,459350,606,905.93,15.43,profil 12
509990,459350,606,495.75,14.08,profil 12
509990,459350,606,480.88,13.96,profil 12
509990,459350,606,427.38,13.8,profil 12
509990,459350,606,260.81,14.29,profil 12
509990,459350,606,200.24,13.84,profil 12
509990,459350,606,205.57,19.14,profil 12
509990,459350,606,199.7,15.37,profil 12
509990,459350,606,273.62,13.85,profil 12
509991,459400,608,970.24,17.79,profil 12
509991,459400,608,768.74,14.37,profil 12
509991,459400,608,826.14,14.13,profil 12
509991,459400,608,719.18,14.15,profil 12
509991,459400,608,454.05,14.38,profil 12
509991,459400,608,328.25,16.49,profil 12
509991,459400,608,503.54,16.68,profil 12
509991,459400,608,589.28,15.88,profil 12
509991,459400,608,252.44,21.81,profil 12
509991,459400,608,969.35,17.84,profil 12
509991,459400,608,768.03,14.35,profil 12
509991,459400,608,825.45,14.15,profil 12
509991,459400,608,718.53,14.22,profil 12
509991,459400,608,453.46,14.57,profil 12
509991,459400,608,328.14,16.16,profil 12
509991,459400,608,502.83,16.65,profil 12
509991,459400,608,589.82,16.57,profil 12
509991,459400,608,252.91,17.88,profil 12
509993,459450,610,710.71,17.94,profil 12
509993,459450,610,881.97,14.29,profil 12
509993,459450,610,816.84,14.06,profil 12
509993,459450,610,541.83,14.22,profil 12
509993,459450,610,426.55,16.47,profil 12
509993,459450,610,386.98,16.59,profil 12
509993,459450,610,263.72,17.75,profil 12
509993,459450,610,274.46,18.43,profil 12
509993,459450,610,231.36,23.82,profil 12
509993,459450,610,710.34,17.91,profil 12
509993,459450,610,881.52,14.28,profil 12
509993,459450,610,816.37,14.0,profil 12
509993,459450,610,541.62,14.28,profil 12
509993,459450,610,426.05,15.85,profil 12
509993,459450,610,385.45,23.48,profil 12
509993,459450,610,265.67,6.56,profil 12
509993,459450,610,274.76,17.15,profil 12
509993,459450,610,229.98,11.97,profil 12
509993,459450,610,709.97,17.87,profil 12
509993,459450,610,880.96,14.23,profil 12
509993,459450,610,815.88,13.99,profil 12
509993,459450,610,541.35,14.25,profil 12
509993,459450,610,425.92,16.16,profil 12
509993,459450,610,386.71,18.1,profil 12
509993,459450,610,263.25,15.03,profil 12
509993,459450,610,274.46,20.06,profil 12
509993,459450,610,229.85,3.65,profil 12
509991,459500,612,1096.39,18.11,profil 12
509991,459500,612,925.27,13.59,profil 12
509991,459500,612,674.24,13.31,profil 12
509991,459500,612,520.11,15.4,profil 12
509991,459500,612,494.24,16.02,profil 12
509991,459500,612,310.29,17.57,profil 12
509991,459500,612,292.7,16.8,profil 12
509991,459500,612,237.37,18.86,profil 12
509991,459500,612,1093.99,18.07,profil 12
509991,459500,612,918.87,13.77,profil 12
509991,459500,612,672.08,13.26,profil 12
509991,459500,612,518.51,15.38,profil 12
509991,459500,612,492.15,16.27,profil 12
509991,459500,612,309.94,16.68,profil 12
509991,459500,612,291.87,17.52,profil 12
509991,459500,612,235.98,17.47,profil 12
509991,459500,612,1091.62,18.1,profil 12
509991,459500,612,917.04,13.76,profil 12
509991,459500,612,671.09,13.22,profil 12
509991,459500,612,516.82,15.55,profil 12
509991,459500,612,491.14,16.15,profil 12
509991,459500,612,309.25,16.94,profil 12
509991,459500,612,291.4,17.94,profil 12
509991,459500,612,235.85,17.69,profil 12
509991,459500,612,156.25,16.07,profil 12
509991,459550,614,855.74,18.43,profil 12
509991,459550,614,653.18,13.9,profil 12
509991,459550,614,464.42,15.04,profil 12
509991,459550,614,439.6,16.12,profil 12
509991,459550,614,309.39,16.75,profil 12
509991,459550,614,272.22,18.79,profil 12
509991,459550,614,214.47,19.36,profil 12
509991,459550,614,148.9,20.68,profil 12
509991,459550,614,68.21,18.52,profil 12
509991,459550,614,34.43,19.46,profil 12
509991,459550,614,853.64,18.74,profil 12
509991,459550,614,650.62,12.69,profil 12
509991,459550,614,463.14,15.04,profil 12
509991,459550,614,438.36,16.02,profil 12
509991,459550,614,308.54,16.84,profil 12
509991,459550,614,271.45,18.24,profil 12
509991,459550,614,213.96,18.83,profil 12
509991,459550,614,148.39,22.05,profil 12
509991,459550,614,67.77,24.98,profil 12
509992,459600,612,735.62,17.2,profil 12
509992,459600,612,536.06,14.79,profil 12
509992,459600,612,442.33,15.2,profil 12
509992,459600,612,259.84,16.06,profil 12
509992,459600,612,247.6,18.18,profil 12
509992,459600,612,191.67,19.61,profil 12
509992,459600,612,138.71,22.71,profil 12
509992,459600,612,63.77,19.04,profil 12
509992,459600,612,35.58,10.28,profil 12
509992,459600,612,733.28,17.18,profil 12
509992,459600,612,534.37,14.73,profil 12
509992,459600,612,440.87,15.21,profil 12
509992,459600,612,259.03,15.92,profil 12
509992,459600,612,246.8,18.59,profil 12
509992,459600,612,190.79,18.61,profil 12
509992,459600,612,731.88,17.21,profil 12
509992,459600,612,533.33,14.96,profil 12
509992,459600,612,440.02,15.25,profil 12
509992,459600,612,258.53,15.92,profil 12
509992,459600,612,246.38,18.56,profil 12
509992,459600,612,190.83,20.07,profil 12
509989,459650,611,766.01,19.66,profil 12
509989,459650,611,475.19,15.86,profil 12
509989,459650,611,246.96,15.97,profil 12
509989,459650,611,210.25,19.39,profil 12
509989,459650,611,174.45,18.66,profil 12
509989,459650,611,132.17,23.14,profil 12
509989,459650,611,62.93,23.74,profil 12
509989,459650,611,765.44,19.72,profil 12
509989,459650,611,474.79,16.11,profil 12
509989,459650,611,246.87,15.83,profil 12
509989,459650,611,210.1,18.83,profil 12
509989,459650,611,173.55,17.55,profil 12
509989,459650,611,133.16,27.46,profil 12
509989,459650,611,62.3,20.07,profil 12
509989,459650,611,38.12,15.64,profil 12
509990,459700,613,777.9,20.63,profil 12
509990,459700,613,283.82,17.26,profil 12
509990,459700,613,197.15,20.41,profil 12
509990,459700,613,57.96,21.17,profil 12
509990,459700,613,38.42,17.56,profil 12
509990,459700,613,196.9,19.73,profil 12
509990,459700,613,137.29,20.82,profil 12
509990,459700,613,118.26,23.14,profil 12
509990,459700,613,57.81,22.41,profil 12
509990,459700,613,38.35,13.76,profil 12
509997,459750,616,620.09,18.3,profil 12
509997,459750,616,224.33,21.2,profil 12
509997,459750,616,112.02,22.75,profil 12
509997,459750,616,101.15,23.77,profil 12
509997,459750,616,51.84,23.14,profil 12
509997,459750,616,37.37,15.48,profil 12
509991,459800,612,779.88,20.89,profil 12
509991,459800,612,139.1,26.9,profil 12
509991,459800,612,93.75,26.48,profil 12
509991,459800,612,49.99,25.22,profil 12
509991,459800,612,37.41,20.19,profil 12
509991,459800,612,779.74,20.9,profil 12
509991,459800,612,139.08,26.79,profil 12
509991,459800,612,93.69,26.3,profil 12
509991,459800,612,49.99,25.67,profil 12
509991,459800,612,37.35,19.48,profil 12
509992,459850,611,380.45,23.52,profil 12
509992,459850,611,93.64,28.05,profil 12
509992,459850,611,46.68,26.73,profil 12
509992,459850,611,35.93,18.04,profil 12
509987,459900,607,266.57,23.93,profil 12
509987,459900,607,54.5,25.12,profil 12
509987,459900,607,34.4,19.77,profil 12
509987,459900,607,183.87,31.58,profil 12
509987,459900,607,36.41,21.19,profil 12
509987,460000,603,96.06,32.84,profil 12
510012,459100,590,325.84,15.1,profil 13
510012,459100,590,382.15,14.42,profil 13
510012,459100,590,417.31,15.73,profil 13
510012,459100,590,342.02,15.9,profil 13
510012,459100,590,413.52,13.96,profil 13
510012,459100,590,388.99,15.88,profil 13
510012,459100,590,229.07,13.27,profil 13
510012,459100,590,107.76,17.38,profil 13
510012,459100,590,320.89,15.04,profil 13
510012,459100,590,376.3,14.42,profil 13
510012,459100,590,411.05,15.8,profil 13
510012,459100,590,336.83,15.81,profil 13
510012,459100,590,408.25,15.11,profil 13
510012,459100,590,383.94,15.05,profil 13
510012,459100,590,226.46,12.53,profil 13
510012,459100,590,105.17,15.25,profil 13
510012,459100,590,79.97,23.54,profil 13
510013,459150,592,440.3,15.08,profil 13
510013,459150,592,665.5,16.22,profil 13
510013,459150,592,621.99,16.81,profil 13
510013,459150,592,809.33,15.68,profil 13
510013,459150,592,688.86,16.64,profil 13
510013,459150,592,448.94,17.32,profil 13
510013,459150,592,215.26,17.03,profil 13
510013,459150,592,167.54,16.36,profil 13
510013,459150,592,439.79,15.13,profil 13
510013,459150,592,665.08,16.08,profil 13
510013,459150,592,621.35,16.6,profil 13
510013,459150,592,808.45,15.49,profil 13
510013,459150,592,687.65,16.03,profil 13
510013,459150,592,448.04,16.25,profil 13
510013,459150,592,214.23,13.51,profil 13
510013,459150,592,167.26,11.26,profil 13
510013,459150,592,171.95,11.62,profil 13
510010,459200,593,423.94,14.84,profil 13
510010,459200,593,586.81,15.94,profil 13
510010,459200,593,894.51,14.7,profil 13
510010,459200,593,782.44,15.58,profil 13
510010,459200,593,559.62,17.2,profil 13
510010,459200,593,263.95,16.39,profil 13
510010,459200,593,230.75,17.83,profil 13
